country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Africa,2001,,839464127,,32.762,0.039,884,-2.403,-0.271,2155.969,69.711,3.341,2.569,0.941,0.635,1.053,0.386,0.26,371.99,0.443,596.713,0.711,0.26,725.971,24522.701,118423.234,12124.203,1632.746,1761.288,132855.953,8278.494,,3954.381,,58.049,0.069,120.126,0.143,2.424,3.205,1272.324,1.516,828.8,0.987,410.59,0.489,301.074,0.359,,,3319.561,4.343,3.444,7.09,4.019,3.786,2.288,6.907,2.268,14.862,1.389,20.527,2.202,,20.649,2.516,26.848,2.898,,2690.39,2034.72,-287.287,-32.499
Africa,2002,,860611762,,35.178,0.041,892.559,8.559,0.968,2487.322,331.354,15.369,2.891,1.015,0.721,1.037,0.364,0.259,361.126,0.42,591.936,0.688,0.242,761.149,25415.258,120910.555,12485.329,1704.254,1895.642,134451.062,8568.885,,3921.559,,71.508,0.083,134.355,0.156,2.416,3.178,1595.122,1.854,845.29,0.982,423.93,0.493,290.392,0.338,,,3374.94,4.419,3.396,7.907,3.731,3.812,2.315,6.925,2.294,15.103,1.439,20.608,2.218,,23.952,2.739,30.81,2.796,,2734.89,2079.23,-300.623,-33.681
Africa,2003,,882349569,,35.452,0.04,967.17,74.611,8.359,2605.066,117.744,4.734,2.953,0.993,0.72,1.097,0.369,0.267,390.897,0.443,633.248,0.718,0.241,796.6,26382.428,123515.617,12876.226,1770.773,2041.423,136089.312,8897.407,,4010.077,,66.519,0.075,145.781,0.165,2.467,3.239,1638.248,1.857,897.75,1.017,448.4,0.508,328.521,0.372,,,3538.289,4.16,3.498,7.822,3.716,3.826,2.344,6.942,2.321,15.286,1.492,20.68,2.241,,22.219,2.869,28.981,3.076,,2857.54,2177.1,-333.922,-34.526
Africa,2004,,904781595,,38.115,0.042,1036.637,69.467,7.183,2553.335,-51.731,-1.986,2.823,0.904,0.666,1.146,0.367,0.271,417.522,0.462,684.073,0.756,0.242,834.716,27419.066,126068.953,13293.747,1847.55,2194.111,137606.391,9248.942,,4187.799,,76.777,0.085,152.687,0.169,2.489,3.23,1517.079,1.677,915.18,1.011,446.72,0.494,351.535,0.389,,,3789.044,4.186,3.62,7.51,3.84,3.841,2.375,6.953,2.35,15.516,1.545,20.742,2.266,,23.711,2.904,28.292,3.183,,2922.41,2251.76,-352.564,-34.01
Africa,2005,,927898412,,41.906,0.045,1057.361,20.724,1.999,2454.529,-98.807,-3.87,2.646,0.806,0.63,1.14,0.347,0.271,412.797,0.445,696.801,0.751,0.229,876.622,28476.426,128523.484,13706.544,1923.198,2377.748,139003.953,9592.314,,4094.096,,75.649,0.082,183.637,0.198,2.523,3.263,1397.56,1.507,961.11,1.036,470.72,0.507,343.373,0.37,,,3798.906,4.346,3.57,7.15,3.576,3.862,2.405,6.956,2.375,15.696,1.613,20.804,2.288,,21.921,3.413,29.63,3.083,,3027.38,2340.66,-360.56,-34.1
Africa,2006,,951740562,,45.721,0.048,1090.145,32.784,3.101,2459.975,5.447,0.222,2.586,0.748,0.621,1.146,0.331,0.275,419.151,0.441,729.878,0.767,0.222,922.342,29566.572,130983.461,14125.695,1996.751,2557.09,140374.172,9964.692,,4071.181,,73.553,0.077,179.343,0.189,2.478,3.188,1370.226,1.44,959.01,1.008,459.81,0.483,372.378,0.391,,,3874.708,4.347,3.563,6.897,3.439,3.884,2.434,6.955,2.397,15.848,1.672,20.851,2.315,,21.205,3.257,27.009,3.311,,3034.3,2358.05,-360.267,-33.048
Africa,2007,,976461747,,49.05,0.05,1132.287,42.142,3.866,2636.092,176.116,7.159,2.701,0.737,0.647,1.16,0.317,0.278,430.315,0.441,775.297,0.794,0.217,971.393,30698.859,133619.547,14556.011,2073.1,2749.413,141878.391,10348.943,,4116.597,,76.349,0.078,192.323,0.197,2.496,3.194,1504.219,1.541,991.26,1.015,479.83,0.491,384.25,0.394,,,4019.699,4.343,3.594,7.334,3.368,3.905,2.464,6.962,2.417,15.992,1.733,20.937,2.342,,20.976,3.378,33.902,3.405,,3119.11,2437.22,-356.99,-31.528
Africa,2008,,1001981577,,51.576,0.051,1181.175,48.887,4.318,2891.068,254.977,9.673,2.886,0.748,0.663,1.179,0.306,0.271,454.084,0.453,803.147,0.802,0.208,1022.969,31880.035,136510.625,15010.095,2145.13,2944.494,143588.719,10757.348,,4254.272,,72.03,0.072,195.08,0.195,2.526,3.211,1710.319,1.708,1015.24,1.013,491.5,0.491,408.404,0.408,,,4262.703,4.509,3.681,7.871,3.442,3.931,2.494,6.98,2.439,16.083,1.79,21.045,2.374,,19.256,3.327,36.836,3.63,,3217,2531.07,-378.027,-32.004
Africa,2009,,1028200528,,57.764,0.056,1171.78,-9.395,-0.795,3177.443,286.374,9.905,3.091,0.776,0.731,1.14,0.286,0.27,423.78,0.412,817.267,0.795,0.2,1080.733,33051.812,139688.062,15433.875,2205.89,3136.208,145594.828,11195.108,,4212.166,,60.76,0.059,191.714,0.187,2.443,3.1,2006.113,1.952,996.71,0.969,483.65,0.47,437.762,0.426,,,4330.951,4.913,3.712,8.682,3.256,3.974,2.524,7.011,2.456,16.081,1.842,21.183,2.413,,16.015,3.333,39.853,3.981,,3187.53,2512.12,-354.513,-30.254
Africa,2010,,1055233717,,59.311,0.056,1214.749,42.969,3.667,3488.943,311.5,9.803,3.308,0.786,0.769,1.152,0.274,0.268,429.905,0.408,845.943,0.802,0.191,1140.044,34266.562,143177,15863.78,2270.219,3338.115,147869.484,11654.404,,4231.418,,64.329,0.061,201.908,0.191,2.489,3.146,2274.648,2.156,1040.5,0.986,510.03,0.483,459.296,0.435,,,4465.135,4.726,3.641,9.133,3.087,4.007,2.551,7.051,2.47,16.102,1.892,21.363,2.451,,16.856,3.259,47.019,4.043,,3319.55,2626.94,-368.807,-30.361
Africa,2011,,1082676070,,59.08,0.055,1251.306,36.557,3.009,3728.558,239.616,6.868,3.445,0.815,0.8,1.156,0.274,0.268,422.73,0.391,880.314,0.813,0.192,1199.124,35517.871,146905.562,16286.51,2328.304,3559.842,150347.156,12144.089,,4158.168,,58.084,0.054,221.726,0.205,2.408,3.015,2477.67,2.289,1005.92,0.929,514.89,0.476,489.685,0.452,,,4501.949,4.377,3.628,9.451,2.868,4.024,2.578,7.096,2.479,16.092,1.947,21.566,2.495,,15.687,3.482,49.912,4.3,,3263.84,2606.99,-370.992,-29.648
Africa,2012,,1110797495,,63.726,0.057,1259.537,8.231,0.658,3465.928,-262.63,-7.044,3.121,0.714,0.718,1.134,0.259,0.261,427.736,0.385,906.192,0.816,0.187,1262.85,36777.406,150371.484,16714.246,2392.582,3793.876,152553.984,12613.854,,4207.299,,64.278,0.058,234.034,0.211,2.45,3.044,2206.827,1.988,1045.68,0.941,519.76,0.468,469.764,0.423,,,4673.458,4.603,3.598,8.701,2.866,4.049,2.604,7.127,2.488,16.112,2.004,21.732,2.531,,16.9,3.6,45.719,4.07,,3381.3,2721.7,-353.345,-28.054
Africa,2013,,1140180888,,66.163,0.058,1268.892,9.355,0.743,3206.723,-259.205,-7.479,2.814,0.646,0.636,1.113,0.255,0.252,427.516,0.375,938.267,0.823,0.189,1329.013,38046.297,153578.203,17141.762,2453.698,4030.488,154492.219,13091.338,,4213.844,,61.116,0.054,236.612,0.208,2.414,2.987,1938.256,1.701,1028.12,0.902,519.23,0.455,477.486,0.419,,,4804.544,4.582,3.593,8.027,2.845,4.073,2.628,7.143,2.495,16.104,2.058,21.864,2.567,,15.771,3.617,41.88,4.107,,3406.07,2752.41,-330.626,-26.056
Africa,2014,,1170299297,,70.076,0.06,1350.089,81.197,6.399,2965.408,-241.316,-7.525,2.535,0.572,0.568,1.154,0.26,0.259,441.182,0.377,992.706,0.849,0.191,1399.089,39396.391,156543.609,17582.943,2512.771,4269.585,156108.016,13631.999,,4218.248,,59.073,0.05,239.098,0.204,2.396,2.951,1615.787,1.381,1026.13,0.877,519.81,0.444,540.66,0.462,,,4936.612,4.672,3.795,7.323,2.931,4.099,2.656,7.147,2.505,16.082,2.108,21.94,2.613,,15.229,3.593,32.857,4.629,,3453.88,2804.06,-357.383,-26.471
Africa,2015,,1201108186,,73.669,0.061,1323.759,-26.33,-1.95,2790.352,-175.056,-5.903,2.324,0.52,0.535,1.103,0.247,0.254,419.173,0.349,989.703,0.824,0.184,1472.758,40720.145,159333.969,18002.117,2570.593,4523.461,157575.125,14151.219,,4207.001,,57.822,0.048,253.875,0.211,2.35,2.899,1467.102,1.222,1043.63,0.869,531.16,0.442,519.22,0.432,,,5053.064,5.1,3.723,6.815,2.85,4.14,2.681,7.141,2.512,16.058,2.161,21.98,2.652,,15.076,3.74,27.241,4.352,,3481.93,2822.7,-334.056,-25.235
Africa,2016,,1232111820,,77.765,0.063,1363.459,39.7,2.999,2822.482,32.13,1.151,2.292,0.514,0.524,1.107,0.248,0.253,426.038,0.346,1006.959,0.818,0.183,1550.523,42083.605,162156.469,18428.154,2628.103,4793.224,159034.703,14683.601,,4208.973,,57.51,0.047,269.763,0.219,2.337,2.908,1459.591,1.185,1068.96,0.868,547.21,0.444,532.382,0.432,,,5185.926,5.227,3.838,7.047,2.967,4.184,2.707,7.139,2.521,16.038,2.216,22.045,2.691,,15.199,3.868,32.236,4.428,,3583.36,2879.63,-356.5,-26.147
Africa,2017,,1263333997,,77.602,0.061,1379.49,16.031,1.176,2854.58,32.098,1.137,2.26,0.501,0.524,1.092,0.242,0.253,420.191,0.333,986.255,0.781,0.173,1628.125,43463.094,165011.031,18848.346,2688.062,5077.563,160510.391,15221.001,,4207.245,,59.959,0.047,284.339,0.225,2.33,2.884,1475.676,1.169,1093.86,0.866,548.6,0.434,537.4,0.426,,,5315.155,5.146,3.822,7.061,2.896,4.221,2.732,7.138,2.528,16.021,2.273,22.116,2.729,,15.296,3.98,34.065,4.39,,3643.57,2943.84,-393.235,-28.506
Africa,2018,,1295265310,,80.124,0.062,1366.411,-13.079,-0.948,2716.533,-138.047,-4.836,2.098,0.46,0.492,1.055,0.231,0.247,418.017,0.323,982.495,0.759,0.166,1708.248,44829.508,167727.562,19266.363,2747.307,5365.025,161861.125,15742.563,,4199.457,,59.245,0.046,287.462,0.222,2.315,2.848,1350.734,1.043,1110.65,0.857,547.7,0.423,521.562,0.403,,,5439.411,5.106,3.71,6.624,2.835,4.256,2.755,7.129,2.534,15.981,2.323,22.175,2.761,,14.376,3.818,32.304,4.252,,3688.83,2998.44,-383.916,-28.097
Africa,2019,,1327701380,,80.359,0.061,1467.492,101.081,7.398,2643.174,-73.359,-2.7,1.992,,0.468,1.106,,0.26,458.768,0.346,1041.59,0.785,,1788.608,46296.996,170370.75,19725.131,2807.382,5673.363,163037.406,16302.514,,4182.923,,60.075,0.045,308.338,0.232,2.304,2.821,1176.291,0.886,1127.96,0.85,547.52,0.412,559.951,0.422,,,5553.673,4.968,3.957,6.348,3.115,4.283,2.781,7.115,2.545,15.924,2.378,22.197,2.799,,13.677,4.032,25.811,4.536,,3745.88,3058.48,-425.902,-29.022
Africa,2020,,1360677453,,79,0.058,1385.889,-81.602,-5.561,2539.938,-103.236,-3.906,1.867,,0.781,1.019,,0.426,430.011,0.316,999.818,0.735,,1867.608,47682.887,172910.672,20155.143,2861.714,5978.516,164192.016,16819.908,,3855.439,,54.332,0.04,305.152,0.224,,,1154.6,0.849,,,,,517.394,0.38,,,5246.009,4.824,3.93,6.459,3.034,4.304,2.805,7.105,2.554,15.865,2.429,22.232,2.833,,13.33,4.038,28.454,4.623,,,,-386.071,-27.857
Africa,2021,,1393676724,,77.735,0.056,1450.796,64.907,4.683,2610.896,70.958,2.794,1.874,,0.771,1.041,,0.428,433.855,0.311,,,,1945.343,49133.684,175521.578,20588.996,2918.013,6304.812,165352.688,17376.52,,3985.195,,56.299,0.04,326.296,0.234,,,1160.682,0.833,,,,,556.612,0.4,,,5554.074,4.648,3.908,6.358,2.896,4.317,2.829,7.092,2.56,15.812,2.482,22.27,2.87,,13.516,4.119,29.466,4.702,,,,,
Congo,1959,COG,1029056,1938843904,0,0,0.187,,,102.193,,,99.307,52.708,,0.182,0.096,,0,0,,,,0,0.187,102.193,0,0,0,2496.393,0.187,,,,0,0,0,0,,,102.006,99.126,,,,,0.187,0.182,,,,0,0.002,0.64,0,0,0,0.014,0,0,0,0.57,0,,0,0,1.436,0.006,,,,,
Congo,1960,COG,1055696,2003425792,0,0,0.224,0.037,19.608,61.889,-40.304,-39.439,58.624,30.891,,0.212,0.112,,0,0,,,,0,0.41,164.081,0,0,0,2558.058,0.41,,,,0,0,0,0,,,61.665,58.412,,,,,0.224,0.212,,,,0,0.002,0.388,0,0,0,0.022,0,0,0,0.576,0.001,,0,0,0.939,0.007,,,,,
Congo,1961,COG,1083432,2069710208,0,0,0.267,0.044,19.672,42.037,-19.852,-32.076,38.8,20.311,,0.247,0.129,,0,0,,,,0,0.678,206.118,0,0,0,2599.828,0.678,,,,0,0,0,0,,,41.77,38.553,,,,,0.267,0.247,,,,0,0.003,0.271,0,0,0,0.027,0,0,0,0.577,0.001,,0,0,0.684,0.008,,,,,
Congo,1962,COG,1112347,2136717056,0,0,0.238,-0.029,-10.959,32.225,-9.812,-23.342,28.97,15.081,,0.214,0.111,,0,0,,,,0,0.916,238.343,0,0,0,2631.815,0.916,,,,0,0,0,0,,,31.987,28.756,,,,,0.238,0.214,,,,0,0.002,0.206,0,0,0,0.031,0,0,0,0.577,0.002,,0,0,0.543,0.007,,,,,
Congo,1963,COG,1142606,2207655680,0,0,0.234,-0.004,-1.538,25.956,-6.269,-19.454,22.716,11.757,,0.205,0.106,,0,0,,,,0,1.15,264.299,0,0,0,2657.536,1.15,,,,0,0,0,0,,,25.721,22.511,,,,,0.234,0.205,,,,0,0.002,0.163,0,0,0,0.033,0,0,0,0.575,0.002,,0,0,0.455,0.006,,,,,
Congo,1964,COG,1174274,2281648384,0,0,0.267,0.033,14.062,21.848,-4.107,-15.824,18.606,9.576,,0.228,0.117,,0,0,,,,0,1.418,286.147,0,0,0,2679.117,1.418,,,,0,0,0,0,,,21.581,18.378,,,,,0.267,0.228,,,,0,0.002,0.134,0,0,0,0.035,0,0,0,0.573,0.002,,0,0,0.394,0.007,,,,,
Congo,1965,COG,1207417,2358845696,0,0,0.245,-0.022,-8.219,18.639,-3.21,-14.691,15.437,7.902,,0.203,0.104,,0,0,,,,0,1.663,304.786,0,0,0,2697.51,1.663,,,,0,0,0,0,,,18.393,15.234,,,,,0.245,0.203,,,,0,0.002,0.114,0,0,0,0.037,0,0,0,0.571,0.002,,0,0,0.363,0.006,,,,,
Congo,1966,COG,1242124,2483153408,0,0,0.308,0.062,25.373,16.393,-2.246,-12.05,13.197,6.602,,0.248,0.124,,0,0,,,,0,1.971,321.179,0,0,0,2713.595,1.971,,,,0,0,0,0,,,16.085,12.95,,,,,0.308,0.248,,,,0,0.003,0.098,0,0,0.001,0.038,0,0,0,0.569,0.003,,0,0,0.332,0.006,,,,,
Congo,1967,COG,1278323,2614348288,0,0,0.322,0.015,4.762,14.575,-1.817,-11.086,11.402,5.575,,0.252,0.123,,0,0,,,,0,2.294,335.754,0,0,0,2727.848,2.294,,,,0,0,0,0,,,14.253,11.15,,,,,0.322,0.252,,,,0,0.003,0.085,0,0,0.001,0.039,0,0,0,0.566,0.003,,0,0,0.289,0.006,,,,,
Congo,1968,COG,1316130,2751623936,0,0,0.451,0.128,39.773,13.568,-1.008,-6.913,10.309,4.931,,0.342,0.164,,0,0,,,,0,2.744,349.322,0,0,0,2740.965,2.744,,,,0,0,0,0,,,13.117,9.966,,,,,0.451,0.342,,,,0,0.003,0.076,0,0,0.001,0.04,0,0,0,0.563,0.003,,0,0,0.264,0.008,,,,,
Congo,1969,COG,1355712,2896268544,0,0,0.502,0.051,11.382,13.399,-0.169,-1.242,9.884,4.626,,0.37,0.173,,0,0,,,,0,3.246,362.721,0,0,0.007,2753.862,3.239,,,,0,0,0.007,0.005,,,12.897,9.513,,,,,0.495,0.365,,,,0,0.004,0.073,0,0,0.001,0.04,0,0,0,0.56,0.004,,0,0,0.276,0.008,,,,,
Congo,1970,COG,1396991,3048689664,0,0,0.572,0.07,13.869,12.04,-1.359,-10.145,8.618,3.949,,0.409,0.187,,0,0,,,,0,3.818,374.761,0,0.117,0.087,2765.331,3.614,,,,0.117,0.083,0.08,0.057,,,11.468,8.209,,,,,0.375,0.268,,,,0,0.004,0.062,0,0,0.001,0.041,0,0.005,0,0.557,0.004,,0.042,0.004,0.249,0.006,,,,,
Congo,1971,COG,1440168,3324551424,0,0,0.685,0.114,19.872,11.604,-0.436,-3.621,8.057,3.49,,0.476,0.206,,0,0,,,,0,4.503,386.365,0,0.259,0.227,2776.249,4.017,,,,0.143,0.099,0.139,0.097,,,10.919,7.582,,,,,0.403,0.28,,,,0,0.004,0.058,0,0,0.001,0.041,0,0.009,0.001,0.554,0.004,,0.044,0.007,0.238,0.006,,,,,
Congo,1972,COG,1485280,3461062656,0,0,0.663,-0.022,-3.209,11.545,-0.059,-0.505,7.773,3.336,,0.447,0.192,,0,0,,,,0,5.166,397.91,0,0.391,0.387,2787.131,4.389,,,,0.131,0.088,0.16,0.108,,,10.882,7.327,,,,,0.372,0.25,,,,0,0.004,0.055,0,0,0.001,0.042,0,0.012,0.001,0.551,0.004,,0.038,0.008,0.237,0.005,,,,,
Congo,1973,COG,1532076,4060542208,0,0,1.22,0.557,83.978,11.846,0.3,2.602,7.732,2.917,,0.796,0.3,,0,0,,,,0,6.386,409.756,0,1.221,0.416,2797.757,4.749,,,,0.831,0.542,0.029,0.019,,,10.626,6.935,,,,,0.36,0.235,,,,0,0.007,0.055,0,0,0.001,0.042,0,0.034,0.001,0.548,0.004,,0.207,0.001,0.239,0.004,,,,,
Congo,1974,COG,1580286,4028233984,0,0,1.623,0.403,33.033,11.992,0.147,1.237,7.589,2.977,,1.027,0.403,,0,0,,,,0,8.01,421.748,0,2.441,0.449,2808.126,5.119,,,,1.22,0.772,0.033,0.021,,,10.369,6.562,,,,,0.37,0.234,,,,0,0.01,0.056,0,0,0.002,0.042,0,0.061,0.001,0.546,0.004,,0.312,0.001,0.24,0.005,,,,,
Congo,1975,COG,1624940,3990269184,0,0,1.099,-0.524,-32.28,11.285,-0.707,-5.897,6.945,2.828,,0.676,0.275,,0,0,,,,0,9.109,433.034,0,3.17,0.482,2818.312,5.456,,,,0.729,0.449,0.033,0.02,,,10.186,6.268,,,,,0.337,0.207,,,,0,0.006,0.053,0,0,0.002,0.042,0,0.073,0.001,0.543,0.004,,0.217,0.001,0.233,0.004,,,,,
Congo,1976,COG,1665421,4175549184,0,0,1.235,0.136,12.333,9.552,-1.733,-15.357,5.736,2.288,,0.741,0.296,,0,0,,,,0,10.343,442.586,0,3.861,0.497,2826.629,5.985,,,,0.691,0.415,0.015,0.009,,,8.317,4.994,,,,,0.529,0.318,,,,0,0.007,0.043,0,0,0.002,0.042,0,0.081,0.001,0.54,0.004,,0.175,0.001,0.193,0.006,,,,,
Congo,1977,COG,1706186,3868349696,0,0,0.48,-0.755,-61.128,6.342,-3.21,-33.602,3.717,1.64,,0.281,0.124,,0,0,,,,0,10.823,448.928,0,4.041,0.497,2832.492,6.286,,,,0.18,0.105,0,0,,,5.862,3.436,,,,,0.3,0.176,,,,0,0.003,0.028,0,0,0.002,0.042,0,0.079,0.001,0.537,0.004,,0.047,0,0.133,0.003,,,,,
Congo,1978,COG,1747211,4102596352,0,0,0.322,-0.158,-32.824,6.112,-0.231,-3.64,3.498,1.49,,0.185,0.079,,0,0,,,,0,11.146,455.039,0,4.121,0.501,2838.281,6.524,,,,0.081,0.046,0.004,0.002,,,5.789,3.313,,,,,0.238,0.136,,,,0,0.002,0.026,0,0,0.002,0.042,0,0.075,0.001,0.534,0.004,,0.021,0,0.137,0.003,,,,,
Congo,1979,COG,1788229,4566231040,0,0,0.348,0.026,7.955,6.54,0.429,7.014,3.657,1.432,,0.195,0.076,,0,0,,,,0,11.494,461.58,0,4.191,0.504,2844.473,6.799,,,,0.07,0.039,0.004,0.002,,,6.192,3.463,,,,,0.275,0.154,,,,0,0.002,0.028,0,0,0.002,0.041,0,0.071,0.001,0.531,0.004,,0.019,0,0.153,0.003,,,,,
Congo,1980,COG,1829262,5148435456,0.017,0.009,0.406,0.057,16.505,6.708,0.167,2.559,3.667,1.303,2.015,0.222,0.079,0.122,0,0,,,,0.017,11.899,468.287,0,4.301,0.508,2850.775,7.073,,1819.589,0.647,0.11,0.06,0.004,0.002,,,6.302,3.445,,,,,0.275,0.15,,,3.329,0.004,0.002,0.028,0,0,0.002,0.041,0,0.069,0.001,0.528,0.004,,0.035,0,0.154,0.003,,,,,
Congo,1981,COG,1870545,6248568320,0.024,0.013,0.471,0.065,16.077,13.441,6.734,100.389,7.186,2.151,3.375,0.252,0.075,0.118,0,0,,,,0.041,12.37,481.729,0,4.429,0.508,2863.746,7.392,,2129.285,0.637,0.128,0.069,0,0,,,12.971,6.934,,,,,0.319,0.17,,,3.983,0.006,0.002,0.057,0,0,0.002,0.041,0,0.069,0.001,0.526,0.004,,0.054,0,0.295,0.004,,,,,
Congo,1982,COG,1911638,7730808832,0.017,0.009,1.343,0.872,185.327,10.686,-2.755,-20.496,5.59,1.382,2.942,0.703,0.174,0.37,0,0,,,,0.058,13.713,492.415,0,4.583,0.512,2873.089,8.561,,1900.283,0.47,0.154,0.081,0.004,0.002,,,9.343,4.888,,,,,1.169,0.611,,,3.633,0.004,0.007,0.046,0,0.001,0.002,0.042,0,0.069,0.001,0.524,0.004,,0.065,0,0.212,0.014,,,,,
Congo,1983,COG,1951854,8179162112,0.007,0.003,1.142,-0.201,-14.939,9.313,-1.373,-12.849,4.771,1.139,2.831,0.585,0.14,0.347,0,0,,,,0.064,14.856,501.728,0,4.744,0.515,2881.26,9.532,,1685.261,0.402,0.161,0.083,0.004,0.002,,,8.171,4.186,,,,,0.971,0.497,,,3.289,0.002,0.006,0.039,0,0.001,0.002,0.042,0,0.069,0.001,0.521,0.005,,0.076,0,0.17,0.012,,,,,
Congo,1984,COG,2001746,8786887680,0,0,1.14,-0.003,-0.258,9.75,0.437,4.689,4.871,1.11,2.892,0.569,0.13,0.338,0,0,,,,0.064,15.995,511.478,0,4.909,0.519,2889.87,10.503,,1684.269,0.384,0.165,0.082,0.004,0.002,,,8.61,4.301,,,,,0.971,0.485,,,3.371,0,0.006,0.039,0,0.001,0.002,0.041,0,0.069,0.001,0.517,0.005,,0.088,0,0.162,0.012,,,,,
Congo,1985,COG,2062565,8706874368,0.026,0.012,1.275,0.136,11.91,8.017,-1.733,-17.774,3.887,0.921,1.645,0.618,0.146,0.262,0,0,,,,0.09,17.271,519.495,0,5.074,0.526,2896.612,11.581,,2362.804,0.56,0.164,0.08,0.007,0.004,,,6.742,3.269,,,,,1.078,0.523,,,4.873,0.006,0.006,0.032,0,0.001,0.002,0.041,0,0.07,0.001,0.514,0.005,,0.091,0,0.133,0.013,,,,,
Congo,1986,COG,2124873,8124672000,0.025,0.012,1.062,-0.213,-16.691,6.448,-1.569,-19.565,3.035,0.794,1.441,0.5,0.131,0.237,0,0,,,,0.115,18.333,525.943,0,5.242,0.53,2901.998,12.445,,2105.792,0.551,0.169,0.079,0.004,0.002,,,5.386,2.535,,,,,0.865,0.407,,,4.475,0.006,0.005,0.025,0,0.001,0.003,0.041,0,0.071,0.001,0.51,0.005,,0.099,0,0.105,0.01,,,,,
Congo,1987,COG,2188660,8162838016,0.016,0.007,1.32,0.258,24.259,7.182,0.734,11.383,3.282,0.88,1.326,0.603,0.162,0.244,0,0,,,,0.131,19.653,533.126,0,5.411,0.534,2907.86,13.578,,2475.496,0.664,0.169,0.077,0.004,0.002,,,5.862,2.679,,,,,1.132,0.517,,,5.418,0.003,0.006,0.027,0,0.001,0.003,0.041,0,0.071,0.001,0.507,0.006,,0.103,0,0.115,0.013,,,,,
Congo,1988,COG,2253337,8324278272,0.031,0.014,1.493,0.173,13.094,7.942,0.759,10.569,3.524,0.954,1.812,0.663,0.179,0.341,0,0,,,,0.162,21.146,541.068,0,5.579,0.537,2914.309,14.867,,1945.427,0.527,0.169,0.075,0.004,0.002,,,6.449,2.862,,,,,1.29,0.572,,,4.384,0.006,0.007,0.029,0,0.001,0.003,0.04,0,0.072,0.001,0.503,0.006,,0.091,0,0.127,0.014,,,,,
Congo,1989,COG,2319181,8492042752,0.052,0.022,1.496,0.003,0.18,6.735,-1.206,-15.191,2.904,0.793,1.326,0.645,0.176,0.294,0,0,,,,0.214,22.642,547.803,0,5.748,0.541,2919.548,16.139,,2190.059,0.598,0.169,0.073,0.004,0.002,,,5.24,2.259,,,,,1.271,0.548,,,5.079,0.011,0.007,0.025,0,0.002,0.003,0.04,0,0.073,0.001,0.5,0.006,,0.112,0,0.108,0.014,,,,,
Congo,1990,COG,2385433,8597208064,0.037,0.015,1.008,-0.488,-32.61,6.944,0.208,3.095,2.911,0.808,1.23,0.423,0.117,0.179,0,0,,,,0.251,23.649,554.746,0,5.748,0.541,2925.484,17.11,,2366.145,0.657,0,0,0,0,4.05,8.145,5.936,2.488,5.15,2.159,1.64,0.688,0.971,0.407,,,5.644,0.007,0.004,0.025,0,0.002,0.003,0.04,0,0.07,0.001,0.497,0.006,,0,0,0.122,0.01,,19.43,9.66,,
Congo,1991,COG,2452681,9009690624,0.042,0.017,1.083,0.075,7.43,7.018,0.075,1.079,2.862,0.779,1.359,0.441,0.12,0.21,0,0,,,,0.293,24.732,561.765,0,5.748,0.541,2931.42,18.15,,2105.086,0.573,0,0,0,0,3.934,7.918,5.936,2.42,5.14,2.096,1.65,0.673,1.041,0.424,,,5.163,0.008,0.005,0.025,0,0.002,0.003,0.04,0,0.068,0.001,0.494,0.007,,0,0,0.125,0.011,,19.42,9.65,,
Congo,1992,COG,2520964,9460320256,0.047,0.019,1.289,0.206,19.059,9.203,2.185,31.131,3.651,0.973,1.864,0.511,0.136,0.261,0,0,,,,0.34,26.021,570.968,0,5.748,0.541,2939.334,19.392,,1959.026,0.522,0,0,0,0,3.899,7.775,7.914,3.139,5.38,2.134,1.65,0.655,1.242,0.493,,,4.939,0.009,0.006,0.034,0,0.003,0.003,0.039,0,0.066,0.001,0.491,0.007,,0,0,0.162,0.013,,19.6,9.83,,
